transaction_id,customer_id,transaction_date,transaction_status,coupon_name,burn_date,branch_id,days_to_burn,join_date,city_id,gender_id,city_name,gender_name,merchant_id,merchant_name
4687,900,2024-06-15,subscribed,lNh-605,,1,,2022-03-02,19,1,Qena,Male,11,"Smith, Lawson and Hernandez"
4688,934,2023-07-23,subscribed,CeC-435,,2,,2023-03-27,8,2,El-Mahalla El-Kubra,Female,18,Lewis LLC
4689,492,2022-10-03,burned,wgQ-757,2022-12-28,8,86.0,2021-11-22,13,1,Zagazig,Male,20,Griffin-Leblanc
4690,923,2023-09-06,burned,gir-521,2023-10-15,6,39.0,2022-12-13,10,2,Asyut,Female,15,Butler-Gomez
4691,137,2023-07-25,subscribed,pvJ-005,,9,,2022-01-04,6,2,Suez,Female,13,Thomas-Nelson
4692,367,2024-04-09,subscribed,sFe-861,,2,,2024-01-17,1,2,Cairo,Female,18,Lewis LLC
4693,912,2023-03-01,burned,wTH-308,2023-03-20,3,19.0,2021-12-09,15,2,Aswan,Female,8,Medina-Foster
4694,184,2023-10-26,subscribed,NAl-802,,9,,2022-07-14,17,2,Damanhur,Female,13,Thomas-Nelson
4695,588,2023-12-17,subscribed,Ztz-475,,9,,2023-05-25,1,1,Cairo,Male,13,Thomas-Nelson
4696,287,2023-04-03,burned,ppC-684,2023-06-24,6,82.0,2022-03-11,12,1,Fayyum,Male,15,Butler-Gomez
4697,472,2022-09-28,burned,SGL-493,2022-11-01,3,34.0,2022-09-17,17,2,Damanhur,Female,8,Medina-Foster
4698,375,2023-08-04,burned,jXB-461,2023-08-14,5,10.0,2023-01-25,16,2,Minya,Female,9,"Campbell, Shaffer and Martinez"
4699,654,2022-08-28,subscribed,LBt-914,,2,,2021-10-18,15,2,Aswan,Female,18,Lewis LLC
4700,749,2024-06-01,burned,TwX-866,2024-08-07,7,67.0,2023-10-03,6,2,Suez,Female,7,Berry-Anderson
4701,537,2022-10-31,burned,OvW-860,2023-01-13,10,74.0,2022-08-21,3,1,Giza,Male,13,Thomas-Nelson
4702,511,2023-07-22,subscribed,Lng-781,,8,,2023-01-07,8,2,El-Mahalla El-Kubra,Female,20,Griffin-Leblanc
4703,802,2024-04-09,burned,Mxt-060,2024-06-19,6,71.0,2021-07-20,11,1,Ismailia,Male,15,Butler-Gomez
4704,579,2021-11-22,subscribed,atm-190,,8,,2021-10-18,8,1,El-Mahalla El-Kubra,Male,20,Griffin-Leblanc
4705,250,2024-04-27,subscribed,Vir-416,,2,,2024-04-14,18,1,Beni Suef,Male,18,Lewis LLC
4706,920,2024-04-19,subscribed,YyT-103,,3,,2022-10-02,1,1,Cairo,Male,8,Medina-Foster
4707,510,2023-01-04,subscribed,xYV-357,,7,,2022-12-28,13,1,Zagazig,Male,7,Berry-Anderson
4708,630,2022-10-07,subscribed,rFm-178,,10,,2022-03-08,17,2,Damanhur,Female,13,Thomas-Nelson
4709,73,2023-12-07,subscribed,btC-419,,1,,2022-11-04,9,2,Tanta,Female,11,"Smith, Lawson and Hernandez"
4710,282,2024-03-08,burned,MJy-948,2024-03-31,7,23.0,2023-08-03,19,1,Qena,Male,7,Berry-Anderson
4711,916,2024-05-25,burned,QeO-250,2024-06-23,6,29.0,2023-03-27,4,2,Shubra El-Kheima,Female,15,Butler-Gomez
4712,960,2022-08-14,burned,MLA-051,2022-10-02,8,49.0,2022-05-13,18,2,Beni Suef,Female,20,Griffin-Leblanc
4713,360,2024-03-23,subscribed,Zdz-494,,7,,2023-08-29,10,2,Asyut,Female,7,Berry-Anderson
4714,10,2024-05-01,burned,Xaq-718,2024-07-18,4,78.0,2023-08-19,4,2,Shubra El-Kheima,Female,15,Butler-Gomez
4715,211,2023-11-15,subscribed,cLV-130,,3,,2022-09-14,8,2,El-Mahalla El-Kubra,Female,8,Medina-Foster
4716,835,2023-08-07,burned,Adn-366,2023-10-09,3,63.0,2023-07-16,1,2,Cairo,Female,8,Medina-Foster
4717,152,2024-02-27,subscribed,qJk-331,,4,,2024-01-15,9,1,Tanta,Male,15,Butler-Gomez
4718,5,2024-02-25,burned,CaT-566,2024-05-01,9,66.0,2023-04-26,8,1,El-Mahalla El-Kubra,Male,13,Thomas-Nelson
4719,195,2022-09-22,subscribed,Usl-381,,9,,2022-01-13,6,2,Suez,Female,13,Thomas-Nelson
4720,954,2023-05-21,burned,wbw-438,2023-08-13,2,84.0,2022-09-27,15,2,Aswan,Female,18,Lewis LLC
4721,283,2024-03-11,subscribed,ywa-862,,5,,2024-01-08,4,2,Shubra El-Kheima,Female,9,"Campbell, Shaffer and Martinez"
4722,464,2024-04-03,burned,pwg-633,2024-06-15,1,73.0,2024-01-26,3,1,Giza,Male,11,"Smith, Lawson and Hernandez"
4723,113,2024-06-25,subscribed,sKR-023,,4,,2022-05-22,14,2,Damietta,Female,15,Butler-Gomez
4724,271,2023-02-04,burned,wJr-408,2023-04-08,2,63.0,2022-02-14,6,1,Suez,Male,18,Lewis LLC
4725,163,2024-02-29,burned,Blk-683,2024-05-19,8,80.0,2024-02-19,20,1,Sohag,Male,20,Griffin-Leblanc
4726,460,2023-11-05,burned,WKa-642,2024-01-02,4,58.0,2023-11-01,5,2,Port Said,Female,15,Butler-Gomez
4727,105,2024-04-28,subscribed,yhC-952,,5,,2021-11-29,1,1,Cairo,Male,9,"Campbell, Shaffer and Martinez"
4728,693,2024-06-24,subscribed,lgE-094,,4,,2024-01-08,11,2,Ismailia,Female,15,Butler-Gomez
4729,556,2023-04-03,subscribed,MFN-930,,5,,2022-08-18,16,2,Minya,Female,9,"Campbell, Shaffer and Martinez"
4730,282,2023-12-13,subscribed,XYQ-449,,5,,2023-08-03,19,1,Qena,Male,9,"Campbell, Shaffer and Martinez"
4731,687,2023-09-13,subscribed,Htu-256,,5,,2022-06-28,6,1,Suez,Male,9,"Campbell, Shaffer and Martinez"
4732,162,2024-07-01,burned,Eve-164,2024-08-28,3,58.0,2022-06-13,17,2,Damanhur,Female,8,Medina-Foster
4733,983,2024-07-12,subscribed,yLB-719,,7,,2024-03-28,5,2,Port Said,Female,7,Berry-Anderson
4734,351,2023-10-22,burned,DHN-425,2023-12-04,3,43.0,2023-08-07,13,2,Zagazig,Female,8,Medina-Foster
4735,434,2023-07-13,burned,hzA-227,2023-08-20,2,38.0,2022-05-06,18,2,Beni Suef,Female,18,Lewis LLC
4736,852,2024-05-16,subscribed,znW-543,,3,,2022-09-22,11,2,Ismailia,Female,8,Medina-Foster
4737,140,2024-05-20,burned,DNJ-450,2024-06-16,3,27.0,2022-08-08,20,1,Sohag,Male,8,Medina-Foster
4738,471,2023-08-28,subscribed,vuR-826,,8,,2023-07-26,19,1,Qena,Male,20,Griffin-Leblanc
4739,132,2023-12-05,subscribed,YFJ-703,,4,,2023-01-15,7,1,Mansoura,Male,15,Butler-Gomez
4740,87,2023-01-05,subscribed,NYZ-226,,3,,2022-10-21,3,1,Giza,Male,8,Medina-Foster
4741,688,2023-09-21,burned,TeE-756,2023-09-23,10,2.0,2023-09-02,2,2,Alexandria,Female,13,Thomas-Nelson
4742,183,2024-07-12,subscribed,Fdz-122,,5,,2024-06-27,11,2,Ismailia,Female,9,"Campbell, Shaffer and Martinez"
4743,368,2022-08-01,subscribed,Aei-111,,4,,2022-03-15,1,1,Cairo,Male,15,Butler-Gomez
4744,129,2024-03-31,subscribed,Iri-106,,9,,2024-02-03,11,2,Ismailia,Female,13,Thomas-Nelson
4745,246,2023-06-19,burned,xeG-427,2023-09-16,8,89.0,2021-07-30,16,2,Minya,Female,20,Griffin-Leblanc
4746,601,2024-05-01,subscribed,qlU-591,,7,,2024-03-09,10,2,Asyut,Female,7,Berry-Anderson
4747,578,2024-06-25,burned,adM-237,2024-07-17,8,22.0,2024-06-07,12,2,Fayyum,Female,20,Griffin-Leblanc
4748,670,2023-11-17,burned,YJw-177,2023-12-23,5,36.0,2022-06-08,2,2,Alexandria,Female,9,"Campbell, Shaffer and Martinez"
4749,899,2024-06-28,subscribed,UuE-387,,4,,2024-03-15,8,1,El-Mahalla El-Kubra,Male,15,Butler-Gomez
4750,378,2023-12-19,burned,Nlu-683,2024-01-25,7,37.0,2023-03-06,3,1,Giza,Male,7,Berry-Anderson
4751,149,2022-11-04,burned,tGO-695,2022-12-16,1,42.0,2022-10-19,7,1,Mansoura,Male,11,"Smith, Lawson and Hernandez"
4752,985,2024-05-24,subscribed,OMi-138,,6,,2024-03-31,4,2,Shubra El-Kheima,Female,15,Butler-Gomez
4753,852,2024-07-01,subscribed,pat-799,,8,,2022-09-22,11,2,Ismailia,Female,20,Griffin-Leblanc
4754,433,2024-05-29,subscribed,BpP-483,,7,,2024-04-11,19,1,Qena,Male,7,Berry-Anderson
4755,628,2023-12-02,burned,wRj-533,2024-01-14,2,43.0,2022-11-30,10,2,Asyut,Female,18,Lewis LLC
4756,726,2024-07-12,subscribed,ihf-654,,7,,2024-07-08,17,1,Damanhur,Male,7,Berry-Anderson
4757,469,2023-12-26,burned,OWw-517,2024-01-10,6,15.0,2023-11-06,16,2,Minya,Female,15,Butler-Gomez
4758,446,2023-08-24,burned,PzH-903,2023-11-12,5,80.0,2023-07-19,11,2,Ismailia,Female,9,"Campbell, Shaffer and Martinez"
4759,481,2024-05-11,burned,bnV-327,2024-06-19,4,39.0,2023-06-24,20,1,Sohag,Male,15,Butler-Gomez
4760,884,2024-05-17,burned,zXT-474,2024-07-16,1,60.0,2024-01-18,8,1,El-Mahalla El-Kubra,Male,11,"Smith, Lawson and Hernandez"
4761,294,2023-05-22,burned,eAb-997,2023-07-22,2,61.0,2023-01-11,14,1,Damietta,Male,18,Lewis LLC
4762,765,2024-03-18,subscribed,Cln-623,,7,,2024-03-15,9,2,Tanta,Female,7,Berry-Anderson
4763,143,2024-05-07,subscribed,zhF-555,,10,,2024-01-29,1,2,Cairo,Female,13,Thomas-Nelson
4764,250,2024-05-02,burned,PoE-317,2024-06-26,3,55.0,2024-04-14,18,1,Beni Suef,Male,8,Medina-Foster
4765,878,2024-05-24,burned,Dhx-692,2024-07-05,5,42.0,2024-01-28,14,2,Damietta,Female,9,"Campbell, Shaffer and Martinez"
4766,948,2024-03-28,subscribed,TUe-190,,8,,2023-10-03,11,2,Ismailia,Female,20,Griffin-Leblanc
4767,975,2024-06-09,subscribed,OWe-030,,8,,2023-04-12,9,2,Tanta,Female,20,Griffin-Leblanc
4768,302,2023-06-19,burned,sUo-206,2023-08-02,6,44.0,2022-07-25,3,1,Giza,Male,15,Butler-Gomez
4769,25,2024-04-13,burned,mHQ-492,2024-07-10,5,88.0,2022-12-12,19,1,Qena,Male,9,"Campbell, Shaffer and Martinez"
4770,789,2023-09-02,subscribed,zLC-838,,2,,2022-08-30,6,2,Suez,Female,18,Lewis LLC
4771,984,2024-06-05,subscribed,UaM-537,,9,,2022-02-13,14,1,Damietta,Male,13,Thomas-Nelson
4772,889,2024-05-06,burned,OXM-617,2024-05-30,1,24.0,2024-05-04,6,1,Suez,Male,11,"Smith, Lawson and Hernandez"
4773,890,2022-08-26,subscribed,nmw-921,,2,,2022-02-02,1,1,Cairo,Male,18,Lewis LLC
4774,901,2023-01-22,subscribed,PRY-193,,1,,2021-09-01,7,2,Mansoura,Female,11,"Smith, Lawson and Hernandez"
4775,70,2022-11-28,burned,ujo-347,2022-12-09,4,11.0,2022-08-01,18,1,Beni Suef,Male,15,Butler-Gomez
4776,625,2023-10-03,burned,CpK-307,2023-11-02,4,30.0,2022-10-06,5,2,Port Said,Female,15,Butler-Gomez
4777,875,2022-12-17,burned,Ooy-871,2023-02-06,5,51.0,2022-05-29,5,1,Port Said,Male,9,"Campbell, Shaffer and Martinez"
4778,112,2024-03-17,subscribed,lKO-675,,5,,2022-02-22,5,1,Port Said,Male,9,"Campbell, Shaffer and Martinez"
4779,364,2023-10-21,burned,Ejy-937,2024-01-14,8,85.0,2023-07-12,5,1,Port Said,Male,20,Griffin-Leblanc
4780,303,2024-07-06,subscribed,wjj-999,,3,,2023-05-05,8,1,El-Mahalla El-Kubra,Male,8,Medina-Foster
4781,471,2024-02-23,burned,JHU-028,2024-04-19,6,56.0,2023-07-26,19,1,Qena,Male,15,Butler-Gomez
4782,964,2024-05-31,burned,lIX-016,2024-08-19,3,80.0,2024-01-20,11,2,Ismailia,Female,8,Medina-Foster
4783,91,2023-12-10,subscribed,lNx-670,,2,,2022-01-17,7,1,Mansoura,Male,18,Lewis LLC
4784,530,2023-07-25,subscribed,YmL-311,,8,,2021-11-21,6,1,Suez,Male,20,Griffin-Leblanc
4785,661,2023-12-24,burned,Asl-831,2024-01-19,1,26.0,2021-08-29,7,1,Mansoura,Male,11,"Smith, Lawson and Hernandez"
4786,988,2024-06-01,burned,HTk-475,2024-07-19,9,48.0,2024-02-11,8,1,El-Mahalla El-Kubra,Male,13,Thomas-Nelson
4787,739,2023-01-13,subscribed,DnS-407,,7,,2021-12-04,14,2,Damietta,Female,7,Berry-Anderson
4788,726,2024-07-08,burned,Jzt-265,2024-08-14,10,37.0,2024-07-08,17,1,Damanhur,Male,13,Thomas-Nelson
4789,872,2024-02-27,subscribed,HNq-362,,4,,2024-02-21,5,1,Port Said,Male,15,Butler-Gomez
4790,663,2023-10-15,subscribed,GTq-166,,3,,2022-04-08,2,1,Alexandria,Male,8,Medina-Foster
4791,192,2023-06-26,burned,eSG-591,2023-09-08,6,74.0,2021-12-04,16,2,Minya,Female,15,Butler-Gomez
4792,963,2023-06-21,subscribed,Ekk-428,,9,,2022-11-26,8,2,El-Mahalla El-Kubra,Female,13,Thomas-Nelson
4793,552,2022-06-28,subscribed,WAR-739,,9,,2021-11-29,12,1,Fayyum,Male,13,Thomas-Nelson
4794,242,2023-09-20,subscribed,siw-327,,4,,2021-07-22,6,1,Suez,Male,15,Butler-Gomez
4795,138,2024-06-25,burned,CQO-492,2024-08-25,10,61.0,2024-05-25,12,1,Fayyum,Male,13,Thomas-Nelson
4796,345,2024-01-31,subscribed,Jvu-497,,5,,2022-07-01,12,1,Fayyum,Male,9,"Campbell, Shaffer and Martinez"
4797,180,2022-09-22,burned,ImB-486,2022-10-25,9,33.0,2022-09-03,12,2,Fayyum,Female,13,Thomas-Nelson
4798,712,2022-07-25,burned,OEx-916,2022-10-01,2,68.0,2021-08-02,1,2,Cairo,Female,18,Lewis LLC
4799,503,2023-01-31,burned,WIJ-881,2023-02-07,2,7.0,2022-09-09,9,2,Tanta,Female,18,Lewis LLC
4800,203,2022-04-04,subscribed,Zeb-989,,5,,2022-02-18,20,2,Sohag,Female,9,"Campbell, Shaffer and Martinez"
4801,573,2022-09-28,subscribed,dUQ-730,,1,,2021-08-15,12,1,Fayyum,Male,11,"Smith, Lawson and Hernandez"
4802,192,2023-01-09,burned,zKh-248,2023-02-01,8,23.0,2021-12-04,16,2,Minya,Female,20,Griffin-Leblanc
4803,5,2024-07-02,burned,Opf-185,2024-07-23,5,21.0,2023-04-26,8,1,El-Mahalla El-Kubra,Male,9,"Campbell, Shaffer and Martinez"
4804,890,2024-04-25,subscribed,MgG-426,,10,,2022-02-02,1,1,Cairo,Male,13,Thomas-Nelson
4805,237,2024-02-18,burned,UzR-766,2024-02-25,2,7.0,2023-09-15,20,1,Sohag,Male,18,Lewis LLC
4806,693,2024-01-15,burned,zjw-787,2024-01-28,9,13.0,2024-01-08,11,2,Ismailia,Female,13,Thomas-Nelson
4807,311,2023-06-10,subscribed,QYC-468,,2,,2022-10-14,8,2,El-Mahalla El-Kubra,Female,18,Lewis LLC
4808,549,2022-08-03,burned,Mmv-057,2022-10-20,7,78.0,2021-10-04,1,2,Cairo,Female,7,Berry-Anderson
4809,56,2023-12-01,subscribed,Yme-056,,8,,2023-06-19,4,2,Shubra El-Kheima,Female,20,Griffin-Leblanc
4810,443,2023-08-16,subscribed,EaU-046,,6,,2023-01-23,4,1,Shubra El-Kheima,Male,15,Butler-Gomez
4811,237,2023-09-23,burned,Ygc-645,2023-12-06,7,74.0,2023-09-15,20,1,Sohag,Male,7,Berry-Anderson
4812,870,2024-05-09,subscribed,FwE-212,,1,,2024-01-25,11,2,Ismailia,Female,11,"Smith, Lawson and Hernandez"
4813,861,2023-02-06,subscribed,smp-131,,4,,2022-03-26,11,2,Ismailia,Female,15,Butler-Gomez
4814,197,2023-11-12,subscribed,hCw-170,,7,,2022-09-14,3,2,Giza,Female,7,Berry-Anderson
4815,585,2022-08-05,burned,oei-983,2022-08-16,1,11.0,2022-04-24,4,1,Shubra El-Kheima,Male,11,"Smith, Lawson and Hernandez"
4816,571,2023-08-03,burned,TzB-617,2023-09-06,1,34.0,2022-04-23,16,1,Minya,Male,11,"Smith, Lawson and Hernandez"
4817,752,2023-12-16,burned,MDZ-199,2023-12-19,6,3.0,2023-07-03,15,1,Aswan,Male,15,Butler-Gomez
4818,514,2023-08-22,subscribed,sLD-952,,4,,2022-01-02,18,2,Beni Suef,Female,15,Butler-Gomez
4819,449,2024-07-05,subscribed,KNA-780,,3,,2024-06-28,10,1,Asyut,Male,8,Medina-Foster
4820,360,2023-09-01,burned,ivY-897,2023-10-09,5,38.0,2023-08-29,10,2,Asyut,Female,9,"Campbell, Shaffer and Martinez"
4821,700,2022-03-07,burned,TrD-249,2022-03-11,9,4.0,2022-02-08,4,1,Shubra El-Kheima,Male,13,Thomas-Nelson
4822,819,2023-05-02,subscribed,hbP-426,,10,,2023-02-16,19,2,Qena,Female,13,Thomas-Nelson
4823,30,2022-11-21,burned,HWz-319,2023-01-07,10,47.0,2021-11-20,19,1,Qena,Male,13,Thomas-Nelson
4824,779,2024-02-27,burned,DjB-313,2024-05-26,10,89.0,2021-12-09,9,2,Tanta,Female,13,Thomas-Nelson
4825,988,2024-03-05,burned,PaZ-523,2024-03-11,3,6.0,2024-02-11,8,1,El-Mahalla El-Kubra,Male,8,Medina-Foster
4826,108,2023-07-28,burned,pKM-285,2023-09-28,5,62.0,2022-03-02,15,2,Aswan,Female,9,"Campbell, Shaffer and Martinez"
4827,844,2023-08-28,burned,OuL-996,2023-09-27,10,30.0,2022-04-07,8,2,El-Mahalla El-Kubra,Female,13,Thomas-Nelson
4828,935,2023-03-14,subscribed,jfV-351,,5,,2023-01-21,5,2,Port Said,Female,9,"Campbell, Shaffer and Martinez"
4829,602,2024-03-14,burned,wzq-882,2024-06-09,9,87.0,2024-01-23,18,2,Beni Suef,Female,13,Thomas-Nelson
4830,717,2023-05-14,burned,kxp-084,2023-05-29,10,15.0,2022-12-11,2,2,Alexandria,Female,13,Thomas-Nelson
4831,891,2022-07-15,subscribed,eyN-257,,4,,2022-03-11,15,2,Aswan,Female,15,Butler-Gomez
4832,968,2021-11-10,subscribed,nuJ-705,,1,,2021-08-10,16,1,Minya,Male,11,"Smith, Lawson and Hernandez"
4833,959,2023-08-24,subscribed,kvW-370,,10,,2022-04-04,8,2,El-Mahalla El-Kubra,Female,13,Thomas-Nelson
4834,960,2023-07-31,subscribed,NXC-052,,5,,2022-05-13,18,2,Beni Suef,Female,9,"Campbell, Shaffer and Martinez"
4835,445,2024-02-02,burned,hDB-973,2024-03-24,1,51.0,2023-05-18,13,2,Zagazig,Female,11,"Smith, Lawson and Hernandez"
4836,893,2022-03-30,burned,Zag-330,2022-05-25,6,56.0,2022-01-22,17,1,Damanhur,Male,15,Butler-Gomez
4837,438,2023-02-21,burned,FYd-529,2023-05-12,10,80.0,2021-09-03,10,2,Asyut,Female,13,Thomas-Nelson
4838,732,2024-05-16,burned,BYj-910,2024-07-20,10,65.0,2023-03-07,20,1,Sohag,Male,13,Thomas-Nelson
4839,890,2023-06-07,subscribed,Cxp-781,,7,,2022-02-02,1,1,Cairo,Male,7,Berry-Anderson
4840,606,2024-05-20,subscribed,Asn-819,,1,,2022-10-12,1,2,Cairo,Female,11,"Smith, Lawson and Hernandez"
4841,457,2024-05-14,burned,Ehz-455,2024-05-24,10,10.0,2023-06-11,18,2,Beni Suef,Female,13,Thomas-Nelson
4842,615,2023-01-23,burned,ENW-434,2023-04-21,4,88.0,2022-12-11,9,2,Tanta,Female,15,Butler-Gomez
4843,735,2024-02-03,burned,oLa-169,2024-03-01,9,27.0,2022-11-19,14,2,Damietta,Female,13,Thomas-Nelson
4844,698,2023-05-26,burned,WaA-203,2023-06-26,1,31.0,2022-09-25,16,2,Minya,Female,11,"Smith, Lawson and Hernandez"
4845,981,2024-07-04,subscribed,MrQ-966,,9,,2022-01-24,1,2,Cairo,Female,13,Thomas-Nelson
4846,696,2024-03-30,burned,bnO-805,2024-05-01,8,32.0,2023-10-24,16,2,Minya,Female,20,Griffin-Leblanc
4847,495,2023-08-01,subscribed,hzn-813,,5,,2022-02-26,14,1,Damietta,Male,9,"Campbell, Shaffer and Martinez"
4848,674,2023-10-22,subscribed,znm-632,,6,,2023-10-21,15,2,Aswan,Female,15,Butler-Gomez
4849,247,2023-09-25,subscribed,els-848,,7,,2021-09-24,3,2,Giza,Female,7,Berry-Anderson
4850,543,2024-05-23,subscribed,PCS-478,,4,,2024-04-21,9,2,Tanta,Female,15,Butler-Gomez
4851,564,2024-05-01,burned,BGn-388,2024-06-09,6,39.0,2022-09-09,15,2,Aswan,Female,15,Butler-Gomez
4852,857,2024-07-10,burned,hjc-273,2024-07-14,7,4.0,2024-03-16,5,2,Port Said,Female,7,Berry-Anderson
4853,588,2024-03-10,burned,KKs-468,2024-04-13,6,34.0,2023-05-25,1,1,Cairo,Male,15,Butler-Gomez
4854,897,2022-05-03,burned,Orl-690,2022-07-19,6,77.0,2022-03-11,14,1,Damietta,Male,15,Butler-Gomez
4855,439,2023-10-25,subscribed,WAc-990,,2,,2023-05-12,2,2,Alexandria,Female,18,Lewis LLC
4856,278,2023-01-02,subscribed,kZV-438,,5,,2021-09-03,15,2,Aswan,Female,9,"Campbell, Shaffer and Martinez"
4857,552,2021-12-30,subscribed,onj-751,,3,,2021-11-29,12,1,Fayyum,Male,8,Medina-Foster
4858,613,2023-09-10,burned,uRA-152,2023-10-01,7,21.0,2022-12-04,1,1,Cairo,Male,7,Berry-Anderson
4859,111,2024-05-11,subscribed,RIC-537,,4,,2024-03-11,1,1,Cairo,Male,15,Butler-Gomez
4860,385,2023-03-18,subscribed,Ypd-341,,1,,2022-08-05,15,1,Aswan,Male,11,"Smith, Lawson and Hernandez"
4861,833,2022-12-10,subscribed,gIj-659,,6,,2022-06-19,11,1,Ismailia,Male,15,Butler-Gomez
4862,761,2024-03-15,subscribed,tIn-042,,6,,2023-10-03,20,1,Sohag,Male,15,Butler-Gomez
4863,191,2024-04-23,burned,xEl-064,2024-05-29,7,36.0,2024-03-06,16,1,Minya,Male,7,Berry-Anderson
4864,490,2024-03-31,subscribed,EfW-365,,8,,2022-02-09,16,2,Minya,Female,20,Griffin-Leblanc
4865,694,2023-03-31,subscribed,hSR-268,,3,,2021-12-06,19,1,Qena,Male,8,Medina-Foster
4866,426,2023-10-16,burned,ahd-358,2023-11-13,6,28.0,2022-11-14,10,1,Asyut,Male,15,Butler-Gomez
4867,405,2024-06-07,burned,OKQ-117,2024-06-26,10,19.0,2022-06-30,5,1,Port Said,Male,13,Thomas-Nelson
4868,335,2024-07-02,burned,cUK-482,2024-08-20,2,49.0,2024-06-25,19,2,Qena,Female,18,Lewis LLC
4869,209,2022-03-15,subscribed,dgu-206,,9,,2021-11-05,7,2,Mansoura,Female,13,Thomas-Nelson
4870,22,2024-05-18,subscribed,gWu-224,,2,,2024-01-06,16,1,Minya,Male,18,Lewis LLC
4871,678,2024-03-16,subscribed,jPs-637,,3,,2021-12-14,5,2,Port Said,Female,8,Medina-Foster
4872,611,2023-11-09,subscribed,eHy-632,,10,,2022-08-21,17,2,Damanhur,Female,13,Thomas-Nelson
4873,208,2023-11-23,burned,YPP-515,2023-12-04,2,11.0,2023-08-09,8,2,El-Mahalla El-Kubra,Female,18,Lewis LLC
4874,8,2024-05-30,subscribed,wqi-581,,9,,2024-02-26,11,1,Ismailia,Male,13,Thomas-Nelson
4875,702,2024-03-15,subscribed,cwE-693,,1,,2024-03-14,4,2,Shubra El-Kheima,Female,11,"Smith, Lawson and Hernandez"
4876,687,2022-08-28,burned,uHx-361,2022-11-04,5,68.0,2022-06-28,6,1,Suez,Male,9,"Campbell, Shaffer and Martinez"
4877,785,2024-02-03,burned,qWO-159,2024-03-09,1,35.0,2023-09-23,6,1,Suez,Male,11,"Smith, Lawson and Hernandez"
4878,529,2024-06-22,burned,YrZ-401,2024-07-29,5,37.0,2023-12-27,4,1,Shubra El-Kheima,Male,9,"Campbell, Shaffer and Martinez"
4879,602,2024-07-04,subscribed,MHP-039,,8,,2024-01-23,18,2,Beni Suef,Female,20,Griffin-Leblanc
4880,653,2024-02-13,subscribed,aSD-518,,8,,2022-10-10,16,1,Minya,Male,20,Griffin-Leblanc
4881,657,2023-04-13,subscribed,SpX-072,,8,,2022-12-04,14,1,Damietta,Male,20,Griffin-Leblanc
4882,166,2023-09-13,subscribed,IXY-692,,2,,2022-09-10,2,2,Alexandria,Female,18,Lewis LLC
4883,849,2024-07-10,subscribed,yRS-691,,8,,2024-04-09,9,1,Tanta,Male,20,Griffin-Leblanc
4884,496,2024-07-10,burned,GlT-962,2024-08-03,5,24.0,2022-07-24,5,2,Port Said,Female,9,"Campbell, Shaffer and Martinez"
4885,590,2022-10-03,burned,CIg-250,2022-11-03,1,31.0,2021-09-25,13,1,Zagazig,Male,11,"Smith, Lawson and Hernandez"
4886,429,2024-02-16,subscribed,yJy-854,,7,,2023-09-26,13,2,Zagazig,Female,7,Berry-Anderson
4887,774,2024-05-06,subscribed,nrr-793,,6,,2023-01-22,8,1,El-Mahalla El-Kubra,Male,15,Butler-Gomez
4888,163,2024-03-04,subscribed,LSG-067,,5,,2024-02-19,20,1,Sohag,Male,9,"Campbell, Shaffer and Martinez"
4889,366,2024-04-09,subscribed,COK-303,,1,,2024-02-12,12,1,Fayyum,Male,11,"Smith, Lawson and Hernandez"
4890,526,2022-09-02,subscribed,DkG-355,,1,,2022-04-08,7,1,Mansoura,Male,11,"Smith, Lawson and Hernandez"
4891,239,2024-05-09,burned,OKO-475,2024-07-13,6,65.0,2024-03-12,17,2,Damanhur,Female,15,Butler-Gomez
4892,72,2024-03-15,burned,gfC-712,2024-04-13,10,29.0,2023-04-03,13,2,Zagazig,Female,13,Thomas-Nelson
4893,445,2024-05-19,burned,UWk-471,2024-07-01,7,43.0,2023-05-18,13,2,Zagazig,Female,7,Berry-Anderson
4894,655,2024-05-23,subscribed,JRP-740,,10,,2024-03-04,15,2,Aswan,Female,13,Thomas-Nelson
4895,822,2024-06-23,subscribed,vsW-144,,10,,2024-06-14,20,2,Sohag,Female,13,Thomas-Nelson
4896,509,2023-08-13,burned,zgg-407,2023-08-15,1,2.0,2023-06-26,14,1,Damietta,Male,11,"Smith, Lawson and Hernandez"
4897,795,2024-07-04,burned,Pcw-169,2024-09-17,9,75.0,2021-09-05,19,1,Qena,Male,13,Thomas-Nelson
4898,269,2023-01-01,subscribed,hbJ-655,,4,,2021-07-31,19,1,Qena,Male,15,Butler-Gomez
4899,753,2024-01-27,burned,PJC-807,2024-03-09,5,42.0,2023-11-22,5,1,Port Said,Male,9,"Campbell, Shaffer and Martinez"
4900,415,2024-02-13,burned,BXQ-258,2024-03-16,2,32.0,2022-02-02,3,1,Giza,Male,18,Lewis LLC
4901,245,2022-12-12,subscribed,aAc-959,,10,,2022-05-01,3,1,Giza,Male,13,Thomas-Nelson
4902,675,2024-04-19,burned,Akn-640,2024-05-06,8,17.0,2022-04-19,10,1,Asyut,Male,20,Griffin-Leblanc
4903,60,2024-03-09,burned,kTK-399,2024-04-27,2,49.0,2022-10-13,10,1,Asyut,Male,18,Lewis LLC
4904,6,2023-07-01,burned,Qcn-342,2023-09-18,3,79.0,2023-01-31,7,1,Mansoura,Male,8,Medina-Foster
